title,author,category,abstract,status,platform,word_count,popularity,interaction,finance,fans_count,week_recommend,lifecycle_stage,is_simulated,core_fan_ratio,sentiment_score,sentiment_intensity,growth_potential,conversion_difficulty,IP_Score
猎天争锋,睡秋,玄幻奇幻,,完结,Zongheng,6360220,13163722,526842,473,444,114,Maturity,0,3.372905978042838e-05,0.5,0.0,0.0002163832488995773,0.5,0.6213192737859224
盖世,逆苍天,玄幻奇幻,,完结,Zongheng,6387336,52250845,6602788,15562,785,32,Maturity,0,1.5023680190747534e-05,0.5,0.0,4.846436861756448e-06,0.5,4.71267841802498
白夜浮生录,夜厌白,N次元,,连载,Zongheng,5809661,166683,87398,45,51,315,Maturity,0,0.0003059681793093518,0.5,0.0,0.0036041602306662547,0.5,0.03663670721429291
都市古仙医,超爽黑啤,都市,,连载,Zongheng,10815609,34712693,18069,103,1658,0,Maturity,0,4.77635069176711e-05,0.5,0.0,0.0,0.2,1.3575814064734268
悍卒斩天,三青色,玄幻奇幻,,完结,Zongheng,7601265,4890714,21420,200,141,0,Maturity,0,2.8830140378247353e-05,0.5,0.0,0.0,0.5,0.19736840244453543
追星逐月,金日昆仑,武侠仙侠,,完结,Zongheng,1570669,344697,11641,49,310,0,Maturity,0,0.0008993379712095806,0.5,0.0,0.0,0.5,0.08328250715952201
道茫记,疯语先生,武侠仙侠,,完结,Zongheng,3877370,142043,1260,48,35,0,Maturity,0,0.00024640252316183715,0.5,0.0,0.0,0.5,0.01743600082866371
凶灵秘闻录,北极猎手,奇闻异事,,完结,Zongheng,9852661,3155725,71914,147,495,11,Maturity,0,0.0001568577246567034,0.5,0.0,0.00015295835361190294,0.5,0.22525958561318604
剑仙在此,乱世狂刀,玄幻奇幻,,完结,Zongheng,5102580,96128174,10135716,2400,2894,36,Maturity,0,3.0105637603127282e-05,0.5,0.0,3.5517960890186654e-06,0.5,5.467105451275342
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14787195,91332051,204858,43,10066,994,Maturity,0,0.00011021322503517166,0.5,0.0,0.004852117798095275,0.5,4.777238419300339
蛮横小仙,渡血古巫,武侠仙侠,,完结,Zongheng,1260425,58535,8272,126,19,0,Maturity,0,0.0003245865791991253,0.5,0.0,0.0,0.5,0.022291417628194646
赘婿出山,李闲鱼,都市,,完结,Zongheng,7860552,32106495,1861609,83,1015,48,Maturity,0,3.161354013841934e-05,0.5,0.0,2.5784133089100297e-05,0.2,1.476196569117902
医道的江湖,妙手秀才,都市,,完结,Zongheng,1068655,120038,969,53,12,0,Maturity,0,9.99675105590683e-05,0.5,0.0,0.0,0.2,0.012498149415159506
边月满西山,奕辰辰,玄幻奇幻,,完结,Zongheng,3237684,5730613,137154,3768,1490,0,Maturity,0,0.00026000704287533586,0.5,0.0,0.0,0.5,0.955195616268777
夜烬天下,榭依,武侠仙侠,,完结,Zongheng,4537951,5912672,107531,96,146,0,Maturity,0,2.4692723578658924e-05,0.5,0.0,0.0,0.5,0.23061797410369786
仙朝,平生未知寒,武侠仙侠,,完结,Zongheng,3910628,6544361,38223,286,343,28,Maturity,0,5.241152613501515e-05,0.5,0.0,0.0007325240686479698,0.5,0.3006138483731186
日月风华,沙漠,历史,,完结,Zongheng,6066154,45432595,5819914,533,1806,3,Maturity,0,3.9751195375232356e-05,0.5,0.0,5.154714458888145e-07,0.5,2.789264565044585
剑道第一仙,萧瑾瑜,玄幻奇幻,,完结,Zongheng,11314838,111772612,855861,2172,6431,11,Maturity,0,5.7536455732675765e-05,0.5,0.0,1.2852539311244102e-05,0.5,4.96617087196992
神国之上,见异思剑,武侠仙侠,,完结,Zongheng,2761640,7331693,96265,145,1691,29,Maturity,0,0.00023064246816629282,0.5,0.0,0.00030124862360542663,0.5,0.6012714332544602
不让江山,知白,历史,,完结,Zongheng,5265169,57902314,3128684,928,1429,0,Maturity,0,2.4679496838770607e-05,0.5,0.0,0.0,0.5,2.6297757465576646
全音阶狂潮,灵宇,都市,,连载,Zongheng,7285162,6187527,1317516,150,1218,147,Maturity,0,0.00019684759406341271,0.5,0.0,0.00011157351290343882,0.2,0.6887419744698984
七世神盘,半部皇城,玄幻奇幻,,连载,Zongheng,6459265,174697,5959,29,202,0,Maturity,0,0.001156281125141673,0.5,0.0,0.0,0.5,0.052198056451641564
陆地键仙,六如和尚,玄幻奇幻,,连载,Zongheng,7749097,28630692,471414,321,3186,397,Maturity,0,0.00011127917860737775,0.5,0.0,0.0008421454557025126,0.5,1.61408071979768
深渊季节,一瞬光影,玄幻奇幻,,完结,Zongheng,700000,182001,6416,1066,147,0,Maturity,0,0.0008076834320501973,0.5,0.0,0.0,0.5,0.16531750240502557
渡劫之王,无罪,武侠仙侠,,完结,Zongheng,4006216,576247712,6497336,81,908,46,Maturity,0,1.5757112427793704e-06,0.5,0.0,7.0798236262025505e-06,0.5,17.834337596762236
都市最后一个修真者,天边那道人,都市,,完结,Zongheng,331281,135388,864,32,42,0,Maturity,0,0.00031021722591938785,0.5,0.0,0.0,0.2,0.016732807000476944
卒舞,我等天黑,武侠仙侠,,连载,Zongheng,1972633,131690,20669,71,70,0,Maturity,0,0.0005315473342901185,0.5,0.0,0.0,0.5,0.03077862351527664
黑雾之下,辰燃,科幻,,完结,Zongheng,5378088,4319942,48221,142,341,0,Maturity,0,7.89362267048431e-05,0.5,0.0,0.0,0.5,0.2211483468891406
模拟修仙传,乱世TICH,玄幻奇幻,,连载,Zongheng,2187663,4612481,182677,1109,2739,0,Maturity,0,0.0005938234555712087,0.5,0.0,0.0,0.5,0.8760858934254793
我的徒弟又丢了,爱撒娇的奶喵,N次元,,连载,Zongheng,1366860,115779,2269,24,44,0,Maturity,0,0.0003800310934531007,0.5,0.0,0.0,0.5,0.0158872833298191
我想有套房,倔强的小白鼠,玄幻奇幻,,完结,Zongheng,2025969,113155,12994,49,36,0,Maturity,0,0.00031814486196047936,0.5,0.0,0.0,0.5,0.01905020483724221
奇门圣尊,伴云来的风,玄幻奇幻,,完结,Zongheng,3558557,182117,6600,24,129,0,Maturity,0,0.0007083319605969756,0.5,0.0,0.0,0.5,0.03651012462487391
最后的斩妖仙,纵横笑谈,玄幻奇幻,,完结,Zongheng,724589,8191,613,34,5,0,Maturity,0,0.0006103515625,0.5,0.0,0.0,0.5,0.005480114180070017
万劫之主,戏梦师,玄幻奇幻,,完结,Zongheng,3492010,972516,5850,1849,24,0,Maturity,0,2.4678231845818632e-05,0.5,0.0,0.0,0.5,0.25579220419292126
龙象,他曾是少年,武侠仙侠,,完结,Zongheng,2090218,1831036,11419,31,119,0,Maturity,0,6.499049445751233e-05,0.5,0.0,0.0,0.5,0.08321969831707601
人间守卫,天山客卿,奇闻异事,,完结,Zongheng,1057041,51063,1993,45,6,0,Maturity,0,0.00011749960833463888,0.5,0.0,0.0,0.5,0.008484280212586306
长歌落日圆,卜荣云,历史,,完结,Zongheng,1538898,30774,8164,30,16,8,Maturity,0,0.0005199025182778229,0.5,0.0,0.0009797917942437231,0.5,0.009325031027450102
星海剑尊,诸葛青风,武侠仙侠,,完结,Zongheng,4734023,940068,57824,167,17,0,Maturity,0,1.8083778956651053e-05,0.5,0.0,0.0,0.5,0.06088155438166838
武夫凶猛,走过青春岁月,玄幻奇幻,,连载,Zongheng,1524460,641092,32969,58,103,0,Maturity,0,0.00016066311751961103,0.5,0.0,0.0,0.5,0.05295260366134953
开局一群原始人,醉卧九重云,玄幻奇幻,,完结,Zongheng,3243861,2857811,13505,55,192,0,Maturity,0,6.718426544503277e-05,0.5,0.0,0.0,0.5,0.13122820465691776
寒门仕子,佯忘,历史,,完结,Zongheng,2786186,2722211,9135,30,65,0,Maturity,0,2.3877640683385422e-05,0.5,0.0,0.0,0.5,0.09675026557617193
鉴宝从文物修复开始,听潮落子,都市,,完结,Zongheng,2684035,1215985,8803,26,26,0,Maturity,0,2.1381825119697103e-05,0.5,0.0,0.0,0.2,0.044937061543649334
神算赘婿,白露丹阳,都市,,完结,Zongheng,3555692,1030640,27421,35,19,0,Maturity,0,1.8435129205998984e-05,0.5,0.0,0.0,0.2,0.04258841961096285
大道南行,南城四顾,玄幻奇幻,,完结,Zongheng,1194119,164058,3562,28,113,0,Maturity,0,0.0006887765986626763,0.5,0.0,0.0,0.5,0.0325495786084909
星海王座,文坛小学生,科幻,,连载,Zongheng,4369188,3988160,54843,43,203,20,Maturity,0,5.090065320833337e-05,0.5,0.0,0.00036467070235577276,0.5,0.17183692655971927
门马,对井当歌,都市,,完结,Zongheng,4324144,2371978,17842,183,182,0,Maturity,0,7.672917846237256e-05,0.5,0.0,0.0,0.2,0.1313742720854181
我有一尊炼妖壶,轻浮你一笑,玄幻奇幻,,完结,Zongheng,4802514,4366599,37678,97,345,0,Maturity,0,7.900883982961572e-05,0.5,0.0,0.0,0.5,0.21603158627336974
医生的那些事儿,妙手秀才,都市,,完结,Zongheng,1551655,244226,6504,1050,44,0,Maturity,0,0.0001801602607410319,0.5,0.0,0.0,0.2,0.14344116294175627
末世猎人,寒潇瑟瑟雨斜斜,科幻,,完结,Zongheng,2246566,835249,2516,23,49,9,Maturity,0,5.866507033822209e-05,0.5,0.0,0.003575685339690107,0.5,0.03742522957857229
汉灵昭烈,七郎不姓杨,武侠仙侠,,完结,Zongheng,1283751,1260108,64803,58,114,0,Maturity,0,9.046836424468043e-05,0.5,0.0,0.0,0.5,0.0786830526584339
都市之咸鱼翻身,长温,都市,,完结,Zongheng,1954251,72845,1032,44,4,0,Maturity,0,5.491035883919501e-05,0.5,0.0,0.0,0.2,0.008391651772348567
重生之最强财务,不加班的会计,都市,,完结,Zongheng,2040618,324355,12911,73,40,0,Maturity,0,0.00012332128895411215,0.5,0.0,0.0,0.2,0.028794729698808256
探宝修真在都市,准时不早退的阿洁,都市,,连载,Zongheng,2265234,273315,9581,236,104,4,Maturity,0,0.000380511934903189,0.5,0.0,0.0004174493842621582,0.2,0.059813031680214596
碰瓷之王,周子然,玄幻奇幻,,完结,Zongheng,1858793,502657,13339,1339,129,0,Maturity,0,0.0002566357244886185,0.5,0.0,0.0,0.5,0.20468347067574794
超级学霸系统,常长笑,都市,,完结,Zongheng,1968485,913698,2067,49,31,0,Maturity,0,3.392802224802698e-05,0.5,0.0,0.0,0.2,0.03890518967512831
一语破天机,未定义公式,都市,,完结,Zongheng,1856871,1148056,11430,2704,229,0,Maturity,0,0.00019946744804482704,0.5,0.0,0.0,0.2,0.40770193815970973
奋斗在大明,名剑山庄,历史,,完结,Zongheng,3884802,2130630,23045,54,96,0,Maturity,0,4.505707464126824e-05,0.5,0.0,0.0,0.5,0.09177243397551389
万古第一武神,风狂笑,玄幻奇幻,,完结,Zongheng,4198821,474781,8057,231,26,0,Maturity,0,5.476197496956498e-05,0.5,0.0,0.0,0.5,0.048224807110487385
万相之王,天蚕土豆,玄幻奇幻,,完结,Zongheng,4798602,109503581,257175,73,3586,38,Maturity,0,3.274778719110759e-05,0.5,0.0,0.0001477587333188167,0.5,3.9411071564261415
十三使徒,泓森,玄幻奇幻,,完结,Zongheng,1188231,305162,18681,23,562,0,Maturity,0,0.0018416387307766669,0.5,0.0,0.0,0.5,0.13351161178249887
入殓惊魂,竹鸟,奇闻异事,,完结,Zongheng,500427,122820,11087,30,147,0,Maturity,0,0.001196863728515482,0.5,0.0,0.0,0.5,0.04014307038089196
将军好凶猛,更俗,历史,,完结,Zongheng,3315175,12298605,1131158,1169,1250,40,Maturity,0,0.00010163753518081643,0.5,0.0,3.536196060854398e-05,0.5,0.9589101468255031
天命师,大不了狗带,玄幻奇幻,,完结,Zongheng,1504603,106038,3920,120,37,0,Maturity,0,0.0003489282245211667,0.5,0.0,0.0,0.5,0.025947708567567503
天眼之下,三道褶,都市,,完结,Zongheng,911425,63714,1186,186,7,0,Maturity,0,0.00010986423919014361,0.5,0.0,0.0,0.2,0.025832294726165373
我的宿主千千万,落叶霜风,玄幻奇幻,,完结,Zongheng,1388632,83666,1126,41,182,0,Maturity,0,0.0021752901382863015,0.5,0.0,0.0,0.5,0.04594526563091897
明末草头王,爱妃家的郑,历史,,完结,Zongheng,2004666,716722,2119,73,16,0,Maturity,0,2.232382663874328e-05,0.5,0.0,0.0,0.5,0.03299882527985975
晋策,三毛驴,历史,,完结,Zongheng,705205,33267,1164,51,6,0,Maturity,0,0.00018035349284597813,0.5,0.0,0.0,0.5,0.008546841350922109
一幡在手天下我有,琼崖浪子,玄幻奇幻,,完结,Zongheng,1205002,83029,1750,433,73,0,Maturity,0,0.0008792002890521498,0.5,0.0,0.0,0.5,0.07006314351412624
江湖天子,安栎辰,武侠仙侠,,完结,Zongheng,925091,133435,2579,93,43,0,Maturity,0,0.0003222518660631314,0.5,0.0,0.0,0.5,0.024516496858288304
创世血瞳,若水三秋酱,玄幻奇幻,,完结,Zongheng,5043496,460007,20822,166,344,0,Maturity,0,0.0007478130815116258,0.5,0.0,0.0,0.5,0.10944698420115861
驭命图,洋辣子,玄幻奇幻,,完结,Zongheng,3328146,1376128,16981,2366,148,0,Maturity,0,0.00010754805690454892,0.5,0.0,0.0,0.5,0.35755085249786356
末世吞噬者,遥看远山,科幻,,完结,Zongheng,2118908,560066,4530,27,56,0,Maturity,0,9.99880371455558e-05,0.5,0.0,0.0,0.5,0.03188236829945143
我在三界开酒馆,明珠蒋蒋,都市,,完结,Zongheng,539453,234461,8362,465,104,0,Maturity,0,0.0004435686806390801,0.5,0.0,0.0,0.2,0.08596440708824035
仙王奶爸,单王张,都市,,完结,Zongheng,4934388,1843185,33082,7364,211,0,Maturity,0,0.00011447569588744706,0.5,0.0,0.0,0.2,0.9868661759143357
娱乐王朝,三寸刀,都市,,完结,Zongheng,6256415,425306,114533,52,142,0,Maturity,0,0.00033387647040843436,0.5,0.0,0.0,0.2,0.06895842451385724
古玩情仇传,江涵之,奇闻异事,,完结,Zongheng,1693109,279101,31346,109,83,0,Maturity,0,0.00029738231900882116,0.5,0.0,0.0,0.5,0.04421445605969491
神霄之上,神出古异,武侠仙侠,,完结,Zongheng,3915966,2026232,40900,10384,313,0,Maturity,0,0.00015447384382743742,0.5,0.0,0.0,0.5,1.3774482126942478
食肉之羊,长弓难鸣,奇闻异事,,完结,Zongheng,405494,86702,2669,26,32,0,Maturity,0,0.0003690760411981131,0.5,0.0,0.0,0.5,0.012834342687171707
无限之这个学院有点诡,青蛙飞上天,玄幻奇幻,,完结,Zongheng,674363,42011,1393,31,37,0,Maturity,0,0.0008807007521660478,0.5,0.0,0.0,0.5,0.01298392732639247
我契约了我自己,道三生,科幻,,完结,Zongheng,3068644,1877022,43438,113,185,8,Maturity,0,9.856032664490526e-05,0.5,0.0,0.00018416630217086029,0.5,0.11406429347540192
九境之主,我不是阿祖,玄幻奇幻,,完结,Zongheng,486483,343913,6971,4291,29,0,Maturity,0,8.43234064330036e-05,0.5,0.0,0.0,0.5,0.532134598824431
恐惧黎明,李豫,科幻,,完结,Zongheng,1487599,11861,583,31,5,0,Maturity,0,0.0004215140785702242,0.5,0.0,0.0,0.5,0.005219580096568577
重生之套路之王,登岩的歌,都市,,完结,Zongheng,2845076,1904452,9107,55,142,0,Maturity,0,7.45620921072875e-05,0.5,0.0,0.0,0.2,0.09263888691014209
超级反套路系统,佐佐先生,玄幻奇幻,,完结,Zongheng,1679515,282904,3483,65,242,0,Maturity,0,0.0008554108269560453,0.5,0.0,0.0,0.5,0.06761172774511255
超能国宝,潇潇雨歧,都市,,完结,Zongheng,1351903,106459,36285,35,34,0,Maturity,0,0.00031936877700544804,0.5,0.0,0.0,0.2,0.02094163325723563
网游之霸龙战神,一梦天罗,游戏,,完结,Zongheng,1756637,133558,2364,38,27,0,Maturity,0,0.00020215784784252653,0.5,0.0,0.0,0.5,0.014502577167330957
最强战神,烈焰滔滔,都市,,完结,Zongheng,5477393,24369031,614734,17229,1964,0,Maturity,0,8.059409171443494e-05,0.5,0.0,0.0,0.2,3.2890234768158986
明泽学园高校生,半樽清酒,N次元,,完结,Zongheng,1158956,80549,2261,31,77,0,Maturity,0,0.0009559279950341402,0.5,0.0,0.0,0.5,0.02268769808733233
武尊别回头快跑,欢喜虫子,玄幻奇幻,,完结,Zongheng,1513494,157293,18991,861,98,0,Maturity,0,0.0006230371152110061,0.5,0.0,0.0,0.5,0.13192341707582675
永夜,三两才气,玄幻奇幻,,连载,Zongheng,1447203,601520,7488,57,67,0,Maturity,0,0.00011138430744728779,0.5,0.0,0.0,0.5,0.0395212755725465
道槃,牧夭,玄幻奇幻,,完结,Zongheng,1064864,552224,14065,114,88,0,Maturity,0,0.00015935533523473222,0.5,0.0,0.0,0.5,0.05056916665819648
都市玄门弃少,茹家菠菜,都市,,连载,Zongheng,648569,382293,11965,52,27,0,Maturity,0,7.062627192684165e-05,0.5,0.0,0.0,0.2,0.025015019543811398
盖世人王,一叶青天,玄幻奇幻,,完结,Zongheng,5977434,15023174,88076,2363,882,38,Maturity,0,5.8709294140552847e-05,0.5,0.0,0.0004314406712308548,0.5,0.9149047136311885
仙都,陈猿,玄幻奇幻,,连载,Zongheng,5841689,7245825,436477,234,617,138,Maturity,0,8.515247260974801e-05,0.5,0.0,0.0003161671378626185,0.5,0.4438380925044309
雪中悍刀行,烽火戏诸侯,玄幻奇幻,,完结,Zongheng,4615353,122878119,10739808,81,15230,56,Maturity,0,0.00012394395356960213,0.5,0.0,5.2142454302492715e-06,0.5,8.666648830218627
星辰之主,减肥专家,科幻,,连载,Zongheng,7896999,16789240,3523732,324,3135,3106,Maturity,0,0.00018672672576443449,0.5,0.0,0.0008814515742254025,0.5,1.8137866918978796
网游之剑刃舞者,不是闻人,游戏,,连载,Zongheng,24721315,4896823,156269,42,317,62,Maturity,0,6.473583694247536e-05,0.5,0.0,0.0003967492161003392,0.5,0.23997856088753788
逆天邪神,火星引力,玄幻奇幻,,连载,Zongheng,7866492,339931972,3867018,243,71224,7614,Maturity,0,0.0002095242744347558,0.5,0.0,0.001968958518176404,0.5,25.477129849741324
天神下凡,烽火戏诸侯,玄幻奇幻,,连载,Zongheng,608169,9938983,599473,33,526,35,Maturity,0,5.292291445483764e-05,0.5,0.0,5.838451709331848e-05,0.5,0.5067427681633034
一世独尊,月如火,玄幻奇幻,,完结,Zongheng,7830380,28780549,243050,144,4467,8,Maturity,0,0.00015520898662464754,0.5,0.0,3.291490263360365e-05,0.5,1.8265913645345073
一剑倾国,一介白衣,武侠仙侠,,完结,Zongheng,4822439,696979,43265,23,210,0,Maturity,0,0.00030129989382765646,0.5,0.0,0.0,0.5,0.07479422367148478
天降鬼才,武异,玄幻奇幻,,连载,Zongheng,12504929,1546109,107287,23,319,15,Maturity,0,0.00020632425894664676,0.5,0.0,0.00013981060323614943,0.5,0.1335778987279295
剑来,烽火戏诸侯,武侠仙侠,,连载,Zongheng,13059580,353691897,18733620,6320,158298,4263,Maturity,0,0.0004475590221181713,0.5,0.0,0.00022755878321654955,0.5,47.657975458372846
末日崛起,太极阴阳鱼,科幻,,连载,Zongheng,7991075,5553992,425137,115,372,7,Maturity,0,6.697883846810753e-05,0.5,0.0,1.6465241874403135e-05,0.5,0.3274429561852777
踏星,随散飘风,科幻,,完结,Zongheng,17017670,130694889,1348833,2052,13277,42,Maturity,0,0.0001015877514415445,0.5,0.0,3.113800512146046e-05,0.5,7.0266686396021
骑士征程,我爱小豆,玄幻奇幻,,完结,Zongheng,10905704,12255134,189148,286,1707,10,Maturity,0,0.0001392885512889087,0.5,0.0,5.286837361022263e-05,0.5,0.7789401397920193
猎户出山,阳子下,都市,,完结,Zongheng,6322015,2970703,41977,79,330,1,Maturity,0,0.00011108477990402275,0.5,0.0,2.3822002001048168e-05,0.2,0.17159097334592024
狂暴逆袭,罗玛,玄幻奇幻,,连载,Zongheng,8090044,5413528,248187,27,874,0,Maturity,0,0.00016144736640368973,0.5,0.0,0.0,0.5,0.38707860220122214
一剑独尊,青鸾峰上,玄幻奇幻,,完结,Zongheng,9540676,423149866,20514786,2025,14013,10,Maturity,0,3.3115926750368094e-05,0.5,0.0,4.874532696829852e-07,0.5,18.97919445792112
太平客栈,莫问江湖,武侠仙侠,,完结,Zongheng,5924926,6361235,43783,51,503,0,Maturity,0,7.907268335902016e-05,0.5,0.0,0.0,0.5,0.3019663025599764
超凡行动,石幻三生,玄幻奇幻,,连载,Zongheng,816501,40676,4158,24,23,0,Maturity,0,0.0005654300956314379,0.5,0.0,0.0,0.5,0.009646278733304588
平凡巅峰,龙城老仙,玄幻奇幻,,完结,Zongheng,3783554,151934,6735,36,26,0,Maturity,0,0.00017112581037943857,0.5,0.0,0.0,0.5,0.015361890041500938
金币即是正义,盘古混沌,N次元,,完结,Zongheng,6845889,1284739,105268,70,678,49,Maturity,0,0.0005277332378535735,0.5,0.0,0.0004654741661837768,0.5,0.20719556482630994
仙道九绝,剑啸龙翔,都市,,连载,Zongheng,5485352,681282,33392,61,45,0,Maturity,0,6.605184629588585e-05,0.5,0.0,0.0,0.2,0.04228936191175026
猎天争锋,睡秋,玄幻奇幻,,完结,Zongheng,6360220,13163722,526842,429,444,114,Maturity,0,3.372905978042838e-05,0.5,0.0,0.0002163832488995773,0.5,0.6160391569024951
盖世,逆苍天,玄幻奇幻,,完结,Zongheng,6387336,52250846,6602788,116,785,32,Maturity,0,1.5023679903217646e-05,0.5,0.0,4.846436861756448e-06,0.5,2.8591174152025673
白夜浮生录,夜厌白,N次元,,连载,Zongheng,5809661,166683,87398,25,51,315,Maturity,0,0.0003059681793093518,0.5,0.0,0.0036041602306662547,0.5,0.03423665408546232
都市古仙医,超爽黑啤,都市,,连载,Zongheng,10815609,34712696,18069,65,1658,0,Maturity,0,4.776350278977171e-05,0.5,0.0,0.0,0.2,1.3530213912489824
悍卒斩天,三青色,玄幻奇幻,,完结,Zongheng,7601265,4890714,21420,57,141,0,Maturity,0,2.8830140378247353e-05,0.5,0.0,0.0,0.5,0.18020802257339683
神亡禁曲,天下唯剑,科幻,,连载,Zongheng,1957531,79823,7127,38,14,0,Maturity,0,0.00017538584886750853,0.5,0.0,0.0,0.5,0.011077882279407968
追星逐月,金日昆仑,武侠仙侠,,完结,Zongheng,1570669,344697,11641,54,310,0,Maturity,0,0.0008993379712095806,0.5,0.0,0.0,0.5,0.08388252044172967
道茫记,疯语先生,武侠仙侠,,完结,Zongheng,3877370,142043,1260,36,35,0,Maturity,0,0.00024640252316183715,0.5,0.0,0.0,0.5,0.015995968951365364
凶灵秘闻录,北极猎手,奇闻异事,,完结,Zongheng,9852661,3155725,71914,86,495,11,Maturity,0,0.0001568577246567034,0.5,0.0,0.00015295835361190294,0.5,0.2179394235702528
剑仙在此,乱世狂刀,玄幻奇幻,,完结,Zongheng,5102580,96128174,10135716,522,2894,36,Maturity,0,3.0105637603127282e-05,0.5,0.0,3.5517960890186654e-06,0.5,5.24174046247815
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14787195,91332112,204858,30,10066,994,Maturity,0,0.00011021315142462543,0.5,0.0,0.004852117798095275,0.5,4.775680127746715
蛮横小仙,渡血古巫,武侠仙侠,,完结,Zongheng,1260425,58535,8272,113,19,0,Maturity,0,0.0003245865791991253,0.5,0.0,0.0,0.5,0.02073138309445477
赘婿出山,李闲鱼,都市,,完结,Zongheng,7860552,32106495,1861609,119,1015,48,Maturity,0,3.161354013841934e-05,0.5,0.0,2.5784133089100297e-05,0.2,1.480516664749797
边月满西山,奕辰辰,玄幻奇幻,,完结,Zongheng,3237684,5730613,137154,749,1490,0,Maturity,0,0.00026000704287533586,0.5,0.0,0.0,0.5,0.5929075964718008
夜烬天下,榭依,武侠仙侠,,完结,Zongheng,4537951,5912672,107531,64,146,0,Maturity,0,2.4692723578658924e-05,0.5,0.0,0.0,0.5,0.22677788909756894
仙朝,平生未知寒,武侠仙侠,,完结,Zongheng,3910628,6544361,38223,132,343,28,Maturity,0,5.241152613501515e-05,0.5,0.0,0.0007325240686479698,0.5,0.28213343928112317
日月风华,沙漠,历史,,完结,Zongheng,6066154,45432595,5819914,1008,1806,3,Maturity,0,3.9751195375232356e-05,0.5,0.0,5.154714458888145e-07,0.5,2.8462658268543115
剑道第一仙,萧瑾瑜,玄幻奇幻,,完结,Zongheng,11314838,111772624,855861,2665,6431,11,Maturity,0,5.7536449555515047e-05,0.5,0.0,1.2852539311244102e-05,0.5,5.025332524476927
神国之上,见异思剑,武侠仙侠,,完结,Zongheng,2761640,7331696,96265,117,1691,29,Maturity,0,0.00023064237379149738,0.5,0.0,0.00030124862360542663,0.5,0.597911444594431
不让江山,知白,历史,,完结,Zongheng,5265169,57902314,3128684,776,1429,0,Maturity,0,2.4679496838770607e-05,0.5,0.0,0.0,0.5,2.611535342778552
武侠世界穿穿穿,猪的幸福,武侠仙侠,,完结,Zongheng,2066443,261477,9446,32,374,0,Maturity,0,0.001430330658793474,0.5,0.0,0.0,0.5,0.09198478400525152
全音阶狂潮,灵宇,都市,,连载,Zongheng,7285162,6187528,1317516,41,1218,147,Maturity,0,0.00019684756224980926,0.5,0.0,0.00011157351290343882,0.2,0.6756617134912162
七世神盘,半部皇城,玄幻奇幻,,连载,Zongheng,6459265,174697,5959,49,202,0,Maturity,0,0.001156281125141673,0.5,0.0,0.0,0.5,0.05459810958047214
陆地键仙,六如和尚,玄幻奇幻,,连载,Zongheng,7749097,28630694,471414,505,3186,397,Maturity,0,0.00011127917083395984,0.5,0.0,0.0008421454557025126,0.5,1.6361612657298106
渡劫之王,无罪,武侠仙侠,,完结,Zongheng,4006216,576247712,6497336,101,908,46,Maturity,0,1.5757112427793704e-06,0.5,0.0,7.0798236262025505e-06,0.5,17.836737649891067
卒舞,我等天黑,武侠仙侠,,连载,Zongheng,1972633,131690,20669,115,70,0,Maturity,0,0.0005315473342901185,0.5,0.0,0.0,0.5,0.03605874039870392
黑雾之下,辰燃,科幻,,完结,Zongheng,5378088,4319942,48221,96,341,0,Maturity,0,7.89362267048431e-05,0.5,0.0,0.0,0.5,0.21562822469283027
道极妖尊,随便问问,武侠仙侠,,完结,Zongheng,3294609,139945,1716,3820,84,0,Maturity,0,0.0006002315178711789,0.5,0.0,0.0,0.5,0.48045514301365233
一剑绝世,贪睡的龙,玄幻奇幻,,完结,Zongheng,5740512,5205109,40448,5001,315,0,Maturity,0,6.0517453041338226e-05,0.5,0.0,0.0,0.5,0.822646491327805
奇门圣尊,伴云来的风,玄幻奇幻,,完结,Zongheng,3558557,182117,6600,23,129,0,Maturity,0,0.0007083319605969756,0.5,0.0,0.0,0.5,0.03639012196843237
开局兑换个天眼通,覆手,都市,,完结,Zongheng,1457872,6475038,443877,220,195,0,Maturity,0,3.0115648724277956e-05,0.5,0.0,0.0,0.2,0.33235168280203625
龙象,他曾是少年,武侠仙侠,,完结,Zongheng,2090218,1831036,11419,23,119,0,Maturity,0,6.499049445751233e-05,0.5,0.0,0.0,0.5,0.08225967706554378
奇门仙道,一幕浮华,玄幻奇幻,,连载,Zongheng,3231262,186409,14717,25,139,0,Maturity,0,0.0007456681508502763,0.5,0.0,0.0,0.5,0.04032295563914721
至尊邪圣,独孤老道,武侠仙侠,,完结,Zongheng,2098889,458009,9231,709,52,0,Maturity,0,0.00011353463898168163,0.5,0.0,0.0,0.5,0.11080811191812365
血色圣歌,沧舞悠悠,玄幻奇幻,,完结,Zongheng,3164214,311645,10619,27,185,0,Maturity,0,0.0005936222508872247,0.5,0.0,0.0,0.5,0.05311865468185219
星海剑尊,诸葛青风,武侠仙侠,,完结,Zongheng,4734023,940068,57824,62,17,0,Maturity,0,1.8083778956651053e-05,0.5,0.0,0.0,0.5,0.048281275455307825
开局一群原始人,醉卧九重云,玄幻奇幻,,完结,Zongheng,3243861,2857811,13505,4497,192,0,Maturity,0,6.718426544503277e-05,0.5,0.0,0.0,0.5,0.6642800045701899
